employment,income,dti,score,amount,tenure,emp_length,delinquencies,savings,utilization,default
1,71486,0.23,731,21573,12,3.1,0,14453.47,0.341,0
0,71950,0.244,727,14207,48,19.5,4,15526.57,0.233,0
1,64794,0.304,694,11707,24,2.5,0,25782.36,0.312,1
0,70600,0.299,719,25810,36,2.5,1,19195.84,0.351,0
0,78686,0.368,743,17654,36,4.1,3,22933.18,0.348,0
1,62233,0.263,726,12987,36,1.2,0,19780.2,0.265,0
0,62239,0.373,697,22186,12,9.8,1,23460.77,0.296,1
1,61026,0.346,751,11210,24,14.8,0,22479.56,0.235,0
0,82020,0.365,727,26392,36,4.6,2,25966.64,0.283,0
0,64715,0.267,720,10705,48,2.4,0,13936.17,0.252,0
1,60930,0.246,718,9106,48,4.1,5,9887.07,0.316,0
0,53443,0.227,743,8696,60,0.8,3,20490.68,0.22,0
0,54231,0.332,684,11950,36,2.4,0,19128.43,0.307,1
0,56879,0.276,748,7826,36,9,2,20978.44,0.306,0
0,57034,0.296,703,28267,48,4.9,1,12308.56,0.423,1
0,58937,0.387,729,22163,36,0.3,0,21238.48,0.233,0
1,54564,0.316,694,16312,60,2.1,0,22322.82,0.342,1
1,53514,0.449,764,8379,12,3,1,31682.66,0.449,1
0,61074,0.376,733,14609,48,6.2,2,19964.7,0.282,1
0,75040,0.266,719,19871,12,2.8,0,23403.88,0.266,0
0,46008,0.329,717,20902,36,5.1,2,12850.51,0.319,0
1,43502,0.363,658,28034,24,0.3,5,15536.64,0.621,0
0,46589,0.358,702,17641,36,7.5,2,13644.73,0.333,1
1,67592,0.308,715,10599,24,2.3,2,14523.39,0.322,0
0,70613,0.253,721,8241,48,0.1,1,14812.21,0.321,0
1,71729,0.365,674,14743,36,0.7,0,20624.22,0.372,1
1,54806,0.458,664,28492,48,3,2,22003.75,0.56,0
0,70237,0.364,739,18318,24,3.8,1,14294.08,0.209,0
0,69138,0.317,727,19538,24,13.8,0,27133.75,0.269,0
1,48681,0.443,710,19383,48,6.6,2,20368.59,0.607,1
0,60713,0.328,790,17610,12,4.3,2,14760.35,0.298,0
0,71210,0.344,609,29394,24,3.9,1,23180.4,0.443,0
0,42571,0.276,729,6052,24,1.9,1,22909.14,0.34,0
0,57202,0.3,693,9150,48,9.6,1,22149.3,0.343,0
1,76726,0.258,698,7974,48,2.1,0,18225.59,0.37,0
1,70830,0.371,692,15831,36,0.7,1,16957.53,0.35,1
0,40011,0.202,771,22166,48,2.7,1,19374.33,0.293,0
0,64915,0.284,714,11013,60,4,0,17872.5,0.283,0
0,54817,0.308,721,13374,24,0,1,18131.52,0.264,1
0,48064,0.334,714,5275,48,0.5,0,16656.83,0.345,0
0,83247,0.341,745,20937,48,2.1,1,18046.66,0.267,0
0,22147,0.446,632,28980,12,1.2,1,-107.43,0.475,0
0,76427,0.273,751,23994,36,1.2,1,16271.04,0.401,0
0,64736,0.392,668,5512,60,12.9,1,25452.51,0.355,1
0,60145,0.317,752,15169,48,6.8,2,21776.13,0.337,0
0,75655,0.25,707,23581,48,11.7,3,21461.89,0.391,0
0,56372,0.268,706,8545,24,0.7,0,22393.51,0.361,1
0,38471,0.304,709,16473,24,10.7,0,20687.41,0.278,1
0,42316,0.362,740,16181,12,2.8,1,21155.96,0.329,0
1,57051,0.269,782,16771,24,9.5,0,15957.4,0.291,0
0,53494,0.231,733,10240,36,3.2,3,25117.1,0.321,0
1,65789,0.284,681,23974,36,3.1,0,12166.61,0.405,1
1,62023,0.244,739,5447,48,1,0,20143.39,0.336,0
1,41570,0.433,652,29699,48,8.9,3,7776.59,0.475,0
1,47605,0.439,659,24365,24,2.8,3,8224.03,0.401,1
0,57747,0.331,731,23701,12,3.1,2,23712.63,0.301,0
1,49376,0.448,620,23133,24,0,2,4371.36,0.403,0
0,60394,0.295,726,25430,48,0.9,1,20580.21,0.216,0
0,64794,0.244,733,5396,60,22.5,0,19292.44,0.397,0
0,51317,0.307,714,23400,60,4.1,1,20654.75,0.352,0
0,48788,0.256,703,8635,36,5.3,0,24130.72,0.375,0
1,78126,0.363,610,20502,60,1.1,2,23871.53,0.426,0
1,62562,0.42,650,29392,24,3.8,2,20166.04,0.466,0
0,83491,0.32,738,9958,36,3.8,3,17535.33,0.299,0
0,56873,0.303,737,10897,48,10.2,1,16852.44,0.257,0
0,59358,0.287,682,29629,60,4.1,0,15201.99,0.348,1
1,51200,0.253,723,23031,36,7.8,1,20396.07,0.282,0
0,55169,0.272,741,17750,60,6.4,0,26402.36,0.226,0
0,75302,0.181,705,13245,24,0.6,1,18641.38,0.296,0
0,57521,0.282,707,16549,60,0.4,1,19975.16,0.367,0
0,38728,0.374,697,14233,24,1.2,1,15652.5,0.291,1
1,65845,0.347,620,10478,12,1,5,12922.16,0.475,0
1,60645,0.228,755,15708,48,2,0,21551.93,0.21,0
1,64947,0.258,724,5333,24,4.2,1,26051.3,0.329,0
0,49408,0.246,749,20303,12,1.1,1,21010.15,0.341,0
0,45199,0.42,637,13501,24,0.1,1,15672.8,0.414,0
1,52960,0.374,591,29120,36,2,1,14505.37,0.306,0
0,45948,0.391,689,15130,24,1.6,3,15538.79,0.365,1
1,76699,0.32,707,10969,48,3.8,1,17945.56,0.36,1
1,56185,0.361,724,8963,24,1.7,1,20588.52,0.34,0
0,59725,0.316,742,11991,48,4.6,0,28066.61,0.268,0
0,17946,0.368,619,13583,24,5.8,0,17048.89,0.432,0
0,56980,0.305,738,7947,12,1.6,0,14686.31,0.334,0
1,44671,0.358,631,18811,36,0.5,1,22615.02,0.364,0
0,66078,0.288,702,17634,48,5.1,2,16660.91,0.395,0
1,46660,0.21,727,29119,36,4.3,0,17867.57,0.305,0
0,50818,0.336,730,5424,36,9,1,6210.87,0.31,0
0,76613,0.339,764,12052,24,4.6,0,21262.14,0.34,0
0,57296,0.279,747,28608,36,1.2,2,25990.31,0.263,0
0,60549,0.393,680,20237,36,3.6,0,27072.16,0.317,1
1,74438,0.273,764,27074,36,2.1,0,16465.73,0.325,0
0,55564,0.35,755,24702,60,4.8,0,24379.51,0.266,0
1,51161,0.288,690,9096,60,0.5,1,23534.9,0.306,1
0,38218,0.391,751,17725,24,1.1,2,23663.54,0.37,0
1,50931,0.337,718,13284,12,0.6,0,5538.19,0.289,0
1,56917,0.486,649,28963,24,1.4,2,21760.09,0.466,0
1,66814,0.256,689,17577,12,3.4,1,12793.17,0.328,1
1,34729,0.514,668,21237,36,3.5,0,25153.04,0.418,0
1,52283,0.35,695,25308,12,2.7,0,24631.59,0.234,0
1,89430,0.269,772,16441,24,8.3,0,18586.12,0.382,0
0,65249,0.397,570,15991,24,2.4,1,13439.54,0.319,0
0,60193,0.32,752,24248,12,3.8,2,24574.64,0.287,0
0,33254,0.368,708,7631,36,0.8,2,24795.63,0.282,0
0,70821,0.273,689,11594,36,2.2,0,12435.54,0.343,1
0,39254,0.282,715,29407,60,0.2,0,22662.83,0.284,0
1,80542,0.398,690,27080,48,1.8,0,19173.29,0.296,1
0,56248,0.245,721,7416,60,16.7,1,23256.08,0.293,0
0,71488,0.32,707,25386,36,0.1,1,28835.98,0.341,1
0,65639,0.25,691,12490,24,0.9,1,34078.11,0.252,0
0,56609,0.298,719,14579,36,2.1,1,23907.74,0.245,0
1,56155,0.309,748,6049,24,1.1,2,23471.42,0.32,0
1,71861,0.265,724,27644,36,1.6,2,28770.11,0.264,0
0,59181,0.306,739,26894,24,2.7,1,16584.05,0.318,0
0,50424,0.306,740,20291,36,1.9,2,15801.73,0.402,0
0,68740,0.321,732,21665,36,5.5,1,17002.15,0.317,0
0,48020,0.236,783,10817,24,0.6,2,13755.54,0.312,0
1,67870,0.287,643,6340,48,0.8,1,11778.71,0.371,0
1,31798,0.346,732,9349,48,1.7,2,10830.39,0.503,1
0,52602,0.341,754,5449,48,12.1,3,20890.51,0.263,0
0,47968,0.263,745,12092,12,4.1,0,19190.62,0.304,0
0,61503,0.307,736,11865,24,0.4,0,16579.31,0.285,0
0,56687,0.339,681,21510,12,5.6,0,17825.23,0.262,1
0,63074,0.377,693,7568,36,2.7,0,28148.66,0.167,0
0,58394,0.319,764,26340,48,5.8,0,20743.24,0.255,0
0,65464,0.392,603,26314,24,2.5,3,15840.21,0.38,0
0,27782,0.465,656,17770,36,0.8,1,18748.79,0.4,0
0,55308,0.345,712,23140,48,0.3,1,18190.33,0.367,0
0,39347,0.36,751,27299,48,0.2,2,30541.63,0.316,0
1,49271,0.26,663,5909,48,9,5,6288.62,0.534,1
1,54107,0.246,662,21912,48,19.2,0,25676.4,0.376,1
0,58415,0.225,709,5658,48,2.5,2,29380.59,0.261,1
0,57251,0.363,629,16294,36,0.1,2,17622.04,0.459,0
0,41905,0.369,695,16273,36,7.5,2,21780.49,0.423,1
1,41266,0.228,712,17168,60,4.3,3,22739,0.307,1
1,57055,0.313,742,21255,48,0.5,0,14439.04,0.264,0
1,66855,0.26,724,12821,60,4.9,1,24334.06,0.337,1
0,67605,0.364,753,12696,36,1.4,1,18439.17,0.293,0
1,50246,0.291,737,23284,48,2.8,3,23809.56,0.366,0
0,61455,0.299,769,22716,48,6.6,1,18000.16,0.296,0
0,57689,0.282,743,16521,48,3.7,1,19896.83,0.299,0
1,50897,0.304,716,22050,36,0.9,2,27252.74,0.275,0
0,62440,0.259,720,10195,12,4.3,1,21870.91,0.244,0
0,64002,0.318,768,25542,12,3.9,0,24129.02,0.445,0
0,44446,0.323,725,11465,36,1.3,2,25650.26,0.203,0
0,47457,0.272,707,18707,36,6,0,23949.87,0.251,0
0,56944,0.336,716,10555,36,2.8,0,15880.81,0.212,1
0,66387,0.334,717,21336,60,12.3,1,19225.49,0.166,0
1,52300,0.353,733,10522,36,1.7,2,27483.13,0.308,0
0,54296,0.249,721,8179,12,5.7,1,15557.14,0.297,0
0,49148,0.301,748,21343,36,7.3,3,26706.6,0.335,0
0,64349,0.253,766,17656,36,2.9,1,14599.11,0.288,0
1,49033,0.49,622,16138,36,0.9,1,17519.78,0.475,0
1,52576,0.328,747,29140,36,1.6,0,23688.24,0.343,0
0,54602,0.321,723,15596,24,2.3,1,17740.62,0.307,0
0,68180,0.329,719,11573,36,0.3,0,13774.63,0.364,1
1,73491,0.261,683,19687,36,0.5,0,17492.96,0.338,0
0,44659,0.247,773,29895,24,3.9,1,12124.06,0.402,0
0,63667,0.27,703,9229,48,10.1,1,23482.6,0.351,0
0,59959,0.36,737,17723,12,6.6,1,16471.14,0.254,0
0,74534,0.232,727,13029,36,0,3,24506.49,0.322,0
1,56220,0.34,692,28318,36,3.1,1,19362.45,0.312,1
0,63557,0.267,693,8749,60,0.2,1,30214.74,0.306,0
0,52215,0.424,682,9121,48,3.8,0,16852.26,0.397,0
1,48241,0.358,625,16746,36,5.9,1,17017.16,0.402,0
1,61157,0.305,715,10686,36,5.3,1,20109.9,0.372,0
0,54938,0.306,733,13843,36,4.2,0,26689.66,0.21,0
1,65382,0.458,685,5987,36,1.3,1,11014.61,0.439,1
0,45561,0.314,709,5704,60,2.7,1,18434.34,0.359,1
1,46115,0.445,651,5347,24,5.5,8,15899.48,0.498,0
0,78072,0.287,700,6416,48,3.5,2,14924.18,0.34,0
0,37917,0.328,734,22061,36,0.6,2,13389.4,0.205,0
0,73566,0.401,733,13322,12,4.4,1,14631.99,0.312,0
0,61571,0.296,691,13546,36,7.8,0,35687.63,0.27,1
0,60125,0.278,722,15138,24,5.2,2,12905.4,0.28,0
1,47053,0.255,723,17072,12,1.6,2,16335.78,0.326,0
0,51551,0.264,688,17179,36,16.3,0,15791.15,0.294,0
1,49444,0.256,746,23834,36,8.4,3,20890.8,0.266,0
0,50995,0.373,629,14967,36,1.2,0,20870.1,0.514,0
0,44875,0.384,755,8286,48,1.2,0,24935.2,0.23,0
1,70228,0.376,718,6072,36,22.3,3,14448.56,0.27,0
0,75542,0.279,761,23394,24,2.1,0,21682.88,0.408,0
0,63417,0.312,735,12650,48,10.5,2,24486.41,0.266,0
0,51365,0.359,729,6988,36,2.6,2,17943.62,0.328,0
0,59378,0.275,704,19735,24,15.5,0,23041.93,0.312,0
0,61091,0.324,722,14530,60,2,1,17969.13,0.379,0
0,62012,0.224,697,15415,48,2.2,0,12132.51,0.302,0
1,54445,0.262,726,15521,48,5.5,1,15935.49,0.388,0
0,71277,0.228,744,7259,60,0.7,1,25714.83,0.358,0
1,54827,0.429,579,8155,60,0,2,11381.55,0.548,0
1,51826,0.315,722,16562,36,4,2,16541.1,0.274,0
0,66312,0.305,730,14440,36,3.4,1,27605.48,0.497,1
1,58410,0.27,696,10030,48,1.7,1,21361.86,0.34,0
0,39801,0.383,729,15825,48,10,0,17554.49,0.237,0
1,59065,0.268,649,27323,36,3.2,3,19023.85,0.403,0
1,51768,0.488,707,18149,36,0.6,1,13990.42,0.524,1
0,40803,0.261,709,12963,60,5.4,3,18675.79,0.336,0
0,62876,0.357,737,14357,48,3.1,0,15289.91,0.342,0
0,72828,0.268,760,21959,36,1.4,0,10756,0.357,0
0,54609,0.268,714,11418,60,3,1,11266.49,0.272,0
1,50759,0.34,760,9926,36,3.5,0,23418.37,0.351,0
0,73925,0.256,761,6275,36,6.9,1,25276.37,0.275,0
0,71497,0.327,718,8388,24,2.8,0,17396.98,0.308,0
0,59895,0.284,758,20540,24,3.2,1,18288,0.294,0
0,67031,0.315,723,20929,36,3.9,0,12653.88,0.33,0
1,66929,0.32,739,7766,36,2.1,1,18297.25,0.237,0
1,83654,0.377,693,16167,48,2.5,0,32619.08,0.344,1
0,60509,0.338,707,9598,48,8.7,1,21821.75,0.318,0
0,50820,0.343,711,7518,12,1.4,0,22743.07,0.335,0
1,22338,0.423,670,23210,48,0.4,0,23908.57,0.458,0
0,34704,0.384,755,11456,36,7.7,2,21180.7,0.373,0
0,69668,0.314,719,29094,36,4.9,0,21920.93,0.294,0
0,63230,0.355,744,22799,36,0.1,0,20892.58,0.34,0
0,55684,0.3,715,29703,36,3.3,0,9834.29,0.243,0
1,59425,0.287,707,23015,48,1.2,0,21298.16,0.297,0
0,52878,0.317,727,24114,36,6.3,0,12157.09,0.286,0
0,59607,0.574,653,5748,24,1,0,18841.1,0.368,0
0,67075,0.263,741,28921,36,2.2,1,21216.88,0.223,0
0,63385,0.309,722,10808,12,1.9,2,25671.67,0.389,0
0,65720,0.335,739,10854,60,3.6,1,22764.46,0.251,0
1,72300,0.302,752,14057,36,1.2,2,30691.89,0.333,0
0,52278,0.315,695,22985,36,4.8,1,27911.59,0.225,0
0,48570,0.234,723,27907,12,1,3,14956.7,0.321,0
0,55790,0.358,693,22612,36,12.2,3,12405.36,0.413,1
1,72026,0.346,735,17274,36,0,0,23504.45,0.293,0
1,54447,0.351,722,16993,48,0.6,1,13447.13,0.356,1
0,57611,0.312,718,18789,12,15.1,2,20720.29,0.347,0
0,56507,0.38,717,23117,12,3.8,0,21189.87,0.312,0
0,72970,0.27,696,25468,36,12.2,1,10488.29,0.277,0
1,38826,0.258,655,21638,36,4.6,0,6417.61,0.434,0
1,64967,0.258,718,27770,48,1.9,1,22700.52,0.25,0
1,69058,0.408,607,18496,60,4.3,0,25069.81,0.403,0
1,50086,0.333,702,7386,24,23,0,14547.64,0.221,0
0,82188,0.273,695,25000,48,3.4,1,14656.33,0.352,0
0,45052,0.328,695,11774,24,1.2,1,23016.19,0.394,1
1,34711,0.365,676,8204,48,0.1,1,24416.25,0.403,1
1,57402,0.451,622,11371,60,1.7,2,17598.3,0.357,0
1,33296,0.432,675,10054,12,8.5,3,14062.04,0.486,0
1,41470,0.399,728,14606,36,3.6,1,18968.81,0.288,0
0,46555,0.281,771,8526,36,3.4,0,28397.7,0.304,0
1,28148,0.374,657,11913,24,2.7,2,5449.99,0.435,0
0,57641,0.241,703,10698,36,11.4,2,18870.36,0.36,1
1,43816,0.476,636,19474,36,0.9,4,3773.79,0.462,0
1,43451,0.242,699,13898,12,4.9,1,20751.45,0.273,0
1,48436,0.286,696,10772,24,0.8,2,15584.01,0.363,0
0,72307,0.282,695,6743,48,10.2,0,18361.5,0.382,1
0,56479,0.239,707,5327,24,8.7,0,23133.32,0.281,0
0,58435,0.283,720,23772,36,21.1,2,25688.87,0.325,0
0,54215,0.301,719,7553,36,1.6,6,16927.61,0.345,0
0,63813,0.318,672,19445,48,4.9,0,23494.49,0.336,1
1,48727,0.337,730,18989,24,0.3,0,16836.16,0.315,0
1,57604,0.322,689,10055,12,7.5,1,15814.78,0.522,1
0,54824,0.286,691,26825,60,4.6,0,19091.63,0.291,0
0,54779,0.243,713,11436,36,9,2,25698.47,0.339,0
1,57397,0.314,731,11865,48,3.1,0,20867.44,0.305,0
0,57751,0.345,708,10472,48,3.3,0,26153.43,0.235,0
1,57658,0.364,729,10338,48,1.2,1,17787.35,0.36,1
0,52906,0.216,716,25950,60,0.6,1,21900.25,0.328,0
0,42535,0.266,744,6832,24,2.1,2,16481.87,0.257,0
1,58606,0.353,702,19178,24,13.5,3,31941.03,0.249,0
0,53103,0.304,720,23563,24,0.3,2,21009.83,0.316,0
0,56345,0.272,685,14934,36,25.4,0,17660.66,0.244,0
1,72025,0.363,650,26594,48,3.4,1,33789.02,0.324,1
1,55010,0.341,734,6126,12,13,1,18295.79,0.315,0
0,69960,0.349,731,9207,36,5.3,2,30512.69,0.251,0
0,64362,0.286,713,8053,60,2,2,24629.43,0.393,0
0,75945,0.274,722,27499,60,2,1,28924.42,0.291,0
0,68294,0.293,683,14042,36,3.3,0,18075.94,0.233,1
0,54471,0.246,724,15984,36,1.4,2,19638.36,0.277,0
0,63884,0.354,691,5802,24,1.5,1,27087.2,0.353,1
0,71890,0.2,697,6183,12,0.7,2,20664.1,0.415,0
0,49010,0.401,718,28863,36,1.7,0,18249.81,0.258,0
1,77564,0.368,635,15086,36,2.7,1,29718.53,0.555,0
0,67675,0.248,662,20189,36,0.5,1,25394.91,0.241,0
1,50579,0.412,749,8756,36,2.8,1,20580.66,0.411,1
1,31230,0.486,630,26327,36,5.6,1,17930.39,0.348,0
0,76774,0.273,709,15779,48,5.6,1,21176.85,0.238,0
1,53617,0.436,680,13606,36,3.1,3,19232.18,0.439,0
0,78168,0.406,696,17418,36,6.5,3,28736.68,0.265,1
1,48835,0.232,707,22300,36,1,0,26187.32,0.335,0
0,62791,0.357,745,14042,36,3.7,0,11588.76,0.236,0
1,76390,0.323,748,6573,48,1.1,2,7176.89,0.337,0
1,72060,0.265,706,21849,24,0.2,0,22066.28,0.258,0
0,59025,0.369,713,19587,24,15.5,0,19837.22,0.286,0
0,59485,0.287,747,29484,12,2.5,1,13818.85,0.271,0
1,45493,0.454,698,25783,24,4.4,1,21848.89,0.424,0
1,41182,0.367,710,28975,48,2.4,0,16562.39,0.244,0
0,52029,0.306,734,17580,48,0.6,1,20854.18,0.229,0
0,56154,0.385,743,11443,48,1.5,2,13146.01,0.249,0
0,59194,0.271,761,22679,36,0.5,0,23625.2,0.349,0
0,57618,0.213,717,28865,36,22.6,0,24731.1,0.389,0
1,64094,0.308,714,10837,36,8.4,1,27870.09,0.262,0
0,62812,0.325,755,13383,24,2.3,2,25397.34,0.243,0
0,50903,0.376,709,27795,36,0.4,1,16031.15,0.352,0
0,44673,0.156,688,27189,60,7,0,25340.23,0.226,0
1,53192,0.306,640,20754,36,3,2,20482.08,0.559,0
0,65598,0.24,705,25890,24,0.5,2,16687.59,0.302,0
0,57492,0.368,720,23834,60,2.1,1,13474.94,0.245,0
1,62931,0.346,750,23436,36,1.3,1,17928.06,0.323,0
1,64280,0.25,706,20638,12,12.5,1,17409.65,0.282,0
0,55289,0.296,725,21508,24,3.1,0,21172.95,0.256,0
1,55354,0.206,706,25487,36,15,1,26924.58,0.244,0
0,59209,0.301,733,15512,24,2.7,1,29159.69,0.287,0
0,49499,0.382,722,23347,36,3,2,28907.86,0.254,0
0,57844,0.382,687,8345,24,1.7,1,18715.91,0.31,1
0,51202,0.273,726,28428,12,17.5,2,13458.24,0.212,0
0,56300,0.261,719,16281,48,3.8,0,20187.65,0.197,0
0,51494,0.303,721,17532,36,4.2,2,19091.17,0.276,0
1,56485,0.214,762,11546,36,3.4,0,29078.03,0.33,0
1,57095,0.299,705,6716,24,1.9,1,11172.58,0.227,0
1,46184,0.292,719,10544,48,5.9,1,23472.62,0.277,0
0,38482,0.306,708,28170,36,8.4,1,21734.74,0.242,0
1,58261,0.415,664,17635,60,10.1,2,12215.46,0.448,0
0,79725,0.258,699,17199,36,3.7,0,25743.44,0.376,1
1,54107,0.334,704,6129,24,13.1,0,28488.55,0.163,0
1,65502,0.494,663,8340,36,2.9,3,19748.5,0.472,0
1,48666,0.35,733,11173,60,3.9,1,24400.18,0.296,0
0,61058,0.312,703,12958,36,32.7,0,23210.71,0.337,1
1,67858,0.285,721,24627,36,0.2,3,26222.52,0.267,0
1,55535,0.33,732,11643,24,6,1,22944.56,0.242,0
1,58346,0.397,692,6766,36,2.9,3,18626.15,0.42,1
0,60845,0.26,754,27203,36,6,1,13906.62,0.238,0
1,58151,0.241,744,25059,48,0.6,2,26323.98,0.298,0
0,52417,0.42,685,24018,48,1.2,2,10757.03,0.568,0
0,52262,0.229,694,27582,60,1.7,1,25997.84,0.252,0
0,54398,0.276,724,9991,24,0.1,1,18270.61,0.255,0
0,53926,0.309,688,21838,12,6.3,1,10843.56,0.315,1
1,53057,0.361,624,28007,48,4.5,5,11144.69,0.318,0
1,67717,0.295,742,27545,12,11.2,0,12806.55,0.335,0
0,66954,0.231,708,8968,36,0.5,3,20318.44,0.279,0
1,63465,0.336,683,21872,36,3.9,3,18838.65,0.236,1
0,64724,0.36,686,14327,36,12.1,3,18114.75,0.251,1
1,36411,0.556,641,28697,60,0.8,0,-1730.02,0.376,0
1,72107,0.289,693,26996,36,5.1,1,23632.13,0.326,1
1,71162,0.365,622,27455,12,0,1,7464.12,0.338,0
0,51242,0.299,714,15749,60,16.4,1,24951.32,0.341,0
1,57743,0.288,718,8442,60,0.2,1,18011.07,0.362,0
0,75423,0.419,705,12103,12,13.2,0,14258.45,0.399,0
1,36806,0.261,658,12959,48,0.8,5,21897.43,0.32,1
0,63270,0.36,737,15235,48,10.7,0,17055.91,0.318,0
0,58118,0.255,730,5110,48,5.4,0,28635.02,0.261,0
1,51386,0.349,655,22573,24,1.2,2,14849.71,0.565,0
0,54432,0.366,754,5455,36,21.7,0,16986.96,0.206,0
1,58760,0.261,702,18048,36,8.9,0,19165.9,0.302,0
1,70890,0.276,747,13186,36,11.9,3,22015.56,0.242,0
0,54062,0.337,740,29751,36,5.6,0,13565.51,0.315,0
0,70067,0.328,697,21455,36,3.8,0,21689.63,0.249,0
1,79087,0.217,593,10694,12,4.9,2,12472.42,0.527,0
0,65737,0.291,782,19420,24,0.7,2,21303.84,0.15,0
0,46540,0.289,705,18288,48,13.9,1,12885,0.397,0
0,64498,0.219,711,20820,48,2.3,2,22171.27,0.349,0
0,68837,0.226,696,27261,24,14.5,1,20599.82,0.213,0
1,58885,0.281,705,21204,48,12,0,15378.32,0.395,1
1,32237,0.28,670,14889,24,2.4,2,18028.53,0.47,1
1,35753,0.326,690,18904,36,2.3,1,7564.45,0.594,1
0,55009,0.25,686,21422,60,0.8,1,16568.8,0.319,1
1,69578,0.291,715,12750,36,21,1,22715,0.329,0
0,51948,0.346,748,22647,12,5.5,1,16432.02,0.184,0
0,51647,0.255,715,20093,36,6.1,0,23765.18,0.256,0
0,51387,0.297,720,27833,36,2,0,15674.8,0.264,0
1,48016,0.54,703,29084,12,2.2,2,26303.37,0.44,1
0,54518,0.344,703,26490,12,4.6,0,14388.86,0.249,0
0,73253,0.265,717,11653,36,7.3,0,25062.93,0.347,0
0,62617,0.454,621,9096,12,2.8,1,13509.09,0.358,0
0,55414,0.228,716,5146,24,0.8,1,24926.18,0.282,0
0,42058,0.298,738,24976,60,7.6,2,22369,0.295,0
1,66128,0.322,740,18386,60,7.4,0,15653.41,0.236,0
1,63665,0.315,548,19256,60,0.2,1,7015.4,0.508,0
0,63427,0.242,769,23530,36,9.2,1,18446.17,0.278,0
1,72290,0.33,706,6390,36,1.1,1,17628.72,0.408,0
0,54384,0.316,673,14171,36,13.1,1,17361.17,0.313,1
0,39141,0.312,737,28140,24,2.2,1,27007.35,0.26,0
1,53914,0.237,685,28330,24,0.4,0,23782.99,0.305,0
0,78043,0.315,745,8315,36,9.5,0,13950.47,0.35,0
0,60051,0.322,689,29124,36,2.2,3,26067.09,0.325,1
0,33617,0.504,625,26465,36,5.3,2,15094.72,0.424,0
0,60034,0.287,715,23097,12,7.1,0,22668.44,0.265,0
0,34567,0.424,636,27095,36,1.4,2,20124.19,0.374,0
1,65712,0.301,707,13499,36,8.3,1,16185.76,0.326,0
0,28122,0.445,641,9822,60,1.3,1,1734.2,0.406,0
0,69525,0.282,703,7964,36,1,0,20746.59,0.34,0
0,71874,0.316,751,22016,36,7.2,0,20635.92,0.29,0
1,55234,0.278,720,18563,36,8.8,1,9102.5,0.194,0
0,66787,0.322,665,25948,60,2.6,1,22597.98,0.288,1
0,48058,0.242,692,21755,36,2.1,1,32736.17,0.356,0
1,76420,0.285,745,21314,36,11,0,24766,0.206,0
0,63636,0.232,776,15635,60,3.5,0,15682.9,0.291,0
1,50543,0.345,712,26732,24,8.2,1,16346.78,0.27,0
1,53699,0.306,728,29386,12,2.5,1,27311.71,0.27,0
1,51455,0.247,737,9462,36,8,1,16127.28,0.294,0
0,64506,0.29,769,12927,36,3.8,2,17377.75,0.33,0
0,64106,0.284,717,7147,36,17.2,3,14595.94,0.343,0
0,59089,0.286,748,28251,60,1.6,0,24558.35,0.298,0
0,61552,0.322,711,24649,60,1.8,0,18044.04,0.261,0
0,49783,0.298,621,25792,24,11.8,1,15776.55,0.369,0
1,33235,0.345,650,11029,36,2.6,3,7326.9,0.471,0
1,48464,0.34,639,27261,24,2.2,2,10946.49,0.509,0
0,27587,0.291,711,22018,12,5.7,2,22882.63,0.258,0
0,62793,0.234,707,11826,36,8.3,2,12053.36,0.317,0
1,58396,0.322,728,23388,24,10.4,1,15313.93,0.385,0
0,70895,0.269,765,19887,24,4.6,2,26538.32,0.327,0
1,41160,0.328,727,8655,48,0.3,0,12305.64,0.449,1
1,36295,0.389,559,22884,36,3,3,20153.62,0.311,0
1,52916,0.415,711,10536,36,8.1,0,20585.17,0.335,0
0,52091,0.262,742,5382,24,3.8,3,20865.49,0.258,0
0,52415,0.293,690,12503,12,4,0,15589.54,0.353,0
1,65207,0.328,721,21205,24,1.7,2,23582.23,0.342,0
1,68532,0.295,725,26639,24,7.3,0,25745.42,0.258,0
0,62232,0.321,682,16352,24,3.3,1,22480.74,0.29,1
0,72637,0.338,726,25601,60,0.5,0,22610.31,0.278,0
1,43610,0.413,695,25721,36,0.6,3,3879.88,0.418,1
1,60928,0.237,753,21711,36,8.2,0,28368.4,0.241,0
0,67999,0.368,729,19009,24,1.2,1,16078.04,0.299,0
0,63585,0.317,660,21514,36,0.4,0,23733.28,0.31,1
1,36805,0.466,629,24891,48,1.4,0,12920.16,0.398,0
0,67251,0.281,748,29564,36,1.3,0,15044.81,0.363,0
1,61969,0.408,623,22859,48,1,3,-1394.84,0.476,0
0,44206,0.326,727,18728,36,0.5,0,20393.53,0.357,0
0,51225,0.334,728,17573,60,0.7,0,26028.09,0.385,0
0,53644,0.311,725,22566,24,7.9,1,23838.52,0.315,0
0,58556,0.306,746,29039,36,2.7,1,13447.08,0.271,0
0,65473,0.3,740,7903,24,4.7,0,20312.53,0.251,0
0,71594,0.333,726,24469,48,8.9,0,18606.55,0.319,0
0,60590,0.309,620,6794,24,2.2,1,11573.46,0.491,0
0,43718,0.477,616,23297,36,0.7,1,24665.43,0.55,0
1,66988,0.313,726,23379,36,4.5,0,15085.21,0.217,0
1,47705,0.265,691,18648,60,0.1,1,18077.94,0.325,0
